listing_id,id,date,reviewer_id,reviewer_name,comments
10962,182837,15/2/11,350634,Atul,"Laurie was an excellent host. She knew the neighborhood extremely well and was happy to offer advice on uncrowded cafes for me to work from, as well as restaurants, music halls, and other attractions. The room was comfortable and the house had lots of character--this was my first time using airbnb, and the whole experience felt a lot more authentic than the chain hotels I usually stay at. I'd definitely like to stay here again if I'm in the area.
"
10962,195443,9/3/11,210512,Juana,Great visit. It was our second time. No problems at all. Laurie is helpful and the location can't be beat. Wonderful chocolate croissants!
10962,200570,16/3/11,387342,Christine,"A lovely querky house with lots of history. Laurie is a wonderful host and is so helpful with information on where to eat , where to go, how to get there and avoiding the queues. 
Essential you like cats as Batman and Robin love people.
Once you have learnt the various foibles you can get your own breakfast (delicious) and come and go as you wish, which suited us perfectly and we had a wonderful time. Locally there are some excellent restaurants and wide choice, so no need to head back to Manhattan. An enjoyable place to stay."
10962,217839,5/4/11,309052,Maggie,"Great location, nice clean rooms and excellent shower. Easy walk to subway for 20 min ride into Manhattan."
10962,240262,26/4/11,358848,Marlène,"We spent a fun week with Laurie and Peter and very much appreciated here. The house is situated in a quiet neighborhood with a large choice of restaurants of all nationalities who have been recommended by Laurie. The Ten (Japanese) has been our preference. Too bad we did not meet Laurie and Peter, maybe next time. Still, everything was all set to get a good breakfast and lots of information to a pleasant stay. We had the company of a charming English couple and also we will not forget the two cats who were very sociable. A big thank you to Kim and Dani who helped us provide the best for our stay is in good condition. Finally, a place we strongly recommend to all"
10962,254460,7/5/11,47722,Yvonne,"Laurie is a gracious and very knowledgeable hostess. She knows Brooklyn very well, and she was incredibly helpful in guiding me to the  best places to eat, shop, etc. in the area. I stayed at her place while waiting for my husband to arrive from the West Coast; we just moved into the area, and Laurie made the initial transition much easier. She also has delicious croissants and cheeses available for her guests!"
10962,321119,18/6/11,488247,Ephraim,"Our stay at Laurie's is probably the best experience one could ever imagine through Airbnb.  Laurie is an amazing host, a knowledgeable tour guide of New York, and a museum curator all in one.  Her home is in a great part of the city, yet on a side street where I never had a problem parking just a few feet from her front door.  Her house could be a Better Homes and Garden showpiece, and yes, it even has a large garden in her back yard.  There is artwork and books everywhere.  In fact, the photos on Airbnb don't even do justice to the beauty of the place.  The rooms are large, immaculate, and the beds are comfortable.  The espresso maker in the kitchen and fresh croissants and OJ every morning was a treat, and much better than even Starbucks can deliver!  The house management team, Batman and Robin (Laurie's two cats), were friendly and ever-present.  I couldn't think of a nicer place to stay.  "
10962,402368,28/7/11,657509,Anne,"It was great to stay in Laurie's well situated and welcoming home in South Slope.  Laurie was so welcoming to our family of four, and never failed to give us spot on advice for our queries on eating out, places to visit and things to do.  Her home is comfortable and gracious and a joy to returw to air-conditioned rooms in the middle of a heat wave! "
10962,494882,2/9/11,7048,Alessandra,"Laurie is great, lovely and welcoming. The place was really nice and with an easy access to the town. Will definetely recommend to my friends and be back! I really felt home there :-)"
10962,553039,21/9/11,478901,Christine,"My husband and I stayed with Laurie and her beautiful cats for a week in September. We had a fantastic stay and Laurie couldn’t have been more helpful or generous. Brooklyn was a great place to stay and Laurie’s house was close to great restaurants and the subway for easy access to Manhattan. Laurie is a fabulous host and her home was like a home away from home. A wonderful retreat in a great city! Thanks Laurie, I would love to come back. "
10962,596245,4/10/11,639407,Antje,"We really enjoyed our stay at Laurie Kellogg's house. The bedroom was clean and comfortable and the bathroom was clean too.We enjoyed great coffee,bagels and muffins and fresh fruit for breakfast.Laurie did everything to make us feel comfortable and gave us a lot of information about the restaurants and sightseeing in New York.She even gave us discount coupons for certain restaurants and activities(biking in Central Park).This is a great place to stay!"
10962,645241,19/10/11,1165795,Trish,"Staying with Laurie was the best part of our wonderful 6 day trip.  The entire house was very clean.  We loved our cozy room and our bed was really comfortable.  A nice variety of croisants, bagels and cheeses and that awesome expresso machine (!) made for a yummy breakfast. Every evening we felt like we were coming home.  Never felt like that staying in a hotel.  And meeting Laurie was the best part of (Website hidden by Airbnb) interesting woman who is a concierge from heaven!
We'll be back."
10962,657663,24/10/11,1097914,Will,Laurie was an excellent host.  The house and neighborhood were lovely. Laurie was always ready to help my girlfriend and I find our way around town. She showed us lots of great places to eat out and areas to tour which were very affordable. Be sure to try her awesome breakfast with organic orange juice and fresh croissants!  I would highly recommend her to anyone looking for a great vacation in NYC.
10962,731948,20/11/11,929275,Ashley,"HEAVEN!!!! If you""re reading this, then chances are you're in a pickle as to where to stay In New York, without having to blow your budget or take out a mortgage. You've possibly used airbnb before, and had average or bad or great experiences. You're asking yourself questions like.... Will the house and room be quiet, will it be close to subways, is it in a good area, will I have my privacy, will my host be able to help me find my way around, will my bed be comfortable, and if I wanna come home at 2 am wi after exploring the city, willll it be safe?. Well I just spent ten days of bliss at a house that was more like a home, a host that was more like a friend, in an area that couldn't be better situated. Look no further If you want a real home away from home at a great price in a great area!! Checklist. The R train is a few bllocks away, I used it to get everywhere and connect with every possible subway. You can walk in the area 24 hours with complete peace of mind. Laurie's house is on the corner of the hottest hippest liveliest street with tons of shops cafes restaurants a market and more, so u don't even have to go to Manhattan every day. You are so close to everything that you can explore every part of Brooklyn, and if u do have time and feel like a good brisk exciting walk while taking in the amazing sights oif Brooklyn,you will get you to the Brooklyn bridge, and over it i in 45.  miin. If you cycle, 2o min to Manhattan, and 10 min by subway.. So you're in the best area of New York, trust me!!! As far as the rrest of the checklist? Best bed ever, most beautiful home filled with life and history and art, quiet, tranquil, private, inhabited by the cutest cats ever, who on more than one occasion spent hours sleeping in with me one sunday after a rather late night. If I tell you I didn't hear a peep in the house I'm not lying, as the rooms are situated on the top of the beautiful house, and the apartment for rental is below and completely private and seperate from the rest of the house. The rooms have just been redecorated and spruced up for Christmas, and are truly the largest nicest rooms you could find in New York for the excellent price. I stayed on a little longer and Laurie was incredibly accomodating. She is an excpetional woman, mother and human being, intelligent talented resourceful and just sweeter than you could imagine. so don't look any further BOOK, before its all booked up!"
10962,754610,29/11/11,292620,Diane,"We enjoyed staying at Laurie's and wished that we had more time chatting with her and scouring through her books.  She's very flexible, friendly and always ready to share her knowledge of the area.  The apartment is near to the subways as well as little cafes, restaurants, supermarkets and 24 hour pharmacy!

Both Batman and Robin (Laurie's pet cats) are simply adorable and very friendly too!  Will miss them!  "
10962,767140,6/12/11,242132,Anna,You cannot stay in a more wonderful environment! Loved it! Laurie is´a great and caring host!
10962,778024,11/12/11,19119,Alana,"I have stayed with Laurie several times, and every one has been wonderful. Beautiful, clean, and warm! A glass of wine in the garden, dinner reservations made for you, and a fantastic breakfast!
I give Laurie's my highest recommendation."
10962,831343,3/1/12,1316869,Marlies,"Thanks to Laurie, she was a wonderful host. Her cats were lovely. We arrived very late at night and she was waiting for us! Lovely house. The room was very cosy and the beds were perfect. The bathroom we had to share with other guests was no problem. Towels, shampoo etc. all was there. Great shower. Breakfast was complete. We even might take a peace of fruit for the lunch. In the evening when coming back from sightseeing we were allowed to take a cup of tea or a glas of wine, so nice. Using her computer for the internet was also possible. Laurie gave us a lot of information about New York. The area where she lives is really safe. Very easy to walk about 5 minutes to the closest subway. With the subway it took about 20 minutes to be in the centre of Manhatten. We advice her appartement to anyone who goes to NY. 
thanks Laurie."
10962,870590,18/1/12,1541283,Peter,"I had a pleasant, easy stay.  All the food basics were provided, especially for breakfast.  Dinner was also provided some nights.  Bringing in my own food was also allowed.  I could go out and come in at odd hours without disturbing anyone."
10962,1301773,19/5/12,1515502,Flor,"We had a really nice time in Brooklyn. Laurie Kellogg is a magnificent host. She gives a lot of tips and useful advice about things to see & do, good restaurants, bars, subway schedules, ... We stayed in a room with double bed on the top floor: a quiet place to sleep. It's a house with a history... lots of books, pictures and drawings. A bit messy but really cosy. We felt at home immediately. Laurie can also provide breakfast if needed: organic orange juice, croissants & fruits. We enjoyed it a lot! Thanks Laurie for such a wonderful stay!"
10962,1334983,23/5/12,2057547,Colin,"     There are homes and there are homes. Some look like a House Beautiful photo spread, but do not have heart. Others are living breathing expressions of their owner's creativity and vitality. 
     I am not going to waste your time with a catalogue of the amenities which were all first-class all the way (special mention, however, to the superb coffee and croissants and the lush towels, and the comfortable beds and the generous showers and the warm inviting old wood floors that glowed under the lights ).  
     Rather, I prefer to share that this home is a true oasis in a busy city, one that nourishes the soul with real artists' art, with personable cats, with conversation, with books that reflect Laurie's expansive interests.  This grand old house presents a gracious hospitality to all who visit. 
     Laurie is a wealth of information about the heartbeat of the city outside her door, and is responsive to your every request.  All of the above at a reasonable rate, you can't go wrong. 
Thanks Laurie,
Colin"
10962,1374557,29/5/12,2214980,Joan,"We were delighted with our stay at Laurie's place. Her home is as warm and beautiful as the pix show. The area has a real feel of community about it and Laurie gave us invaluable advice on where to eat and find Jazz. We would heartily recommend this as a great place to stay, whether Brooklyn is your final destination or if, like us, NYC is where it is at!
Looking forward to returning,
Joan."
10962,1523680,20/6/12,2394693,Kris,"My stay at Laurie's home was delightful!  Park Slope is such a great neighborhood, and Laurie helped me to find good restaurants and things to do nearby.  She really loves Park Slope and New York, and makes sure that her guests have the info they need to have a rich and vivid experience while in town.  I arrived way too early from a red eye flight, and Laurie was very gracious to let me wait in her living room and get settled in as soon as the room was ready.  Staying in a home versus a hotel is just what I needed on my business trip, and the location is superb... close to transit, close to Prospect Park for much needed walks and quiet moments.  This will the be the first place I search for when I'm in town next and I'm really grateful I found it."
10962,1703675,14/7/12,2449457,Andrea,"Had a GREAT time at Laurie´s and Peter´s place they are so nice! The house is big and very quite! They are always  willing to help.  Highly recommended :) Thank you Laurie and Peter, hope to visit you soon :)"
10962,1742801,18/7/12,2871561,Corinne,"Warm welcome, feel my like at home, beautiful to discover a part of real  Brooklyn by bike. Thank you so much, Laurie. "
10962,1790238,24/7/12,773263,Elsabe,"I had a lovely stay at Laurie's beautiful home in Brooklyn. It was my first time in New York and all the advice and information she shared was extremely helpful and valuable. Her house is conveniently situated near a subway station with great connections. This gave me easy access to everything I wanted to see - only 20 minutes to Manhattan. All in all, it was a pleasure staying with Laurie and her very handsome son, Peter.  "
10962,1850976,31/7/12,637122,Patty,"Great stay with Laurie in lovely Park Slope. Transportation to Manhattan was easy and tons of great restaurants close by. Clean room and bathroom, cute cats and tons of great recommendations from Laurie."
10962,1931512,9/8/12,2445064,Ririan,"It was our first Airbnb stay and Laurie was very welcoming! She was very thoughtful about us and made us feel home. I liked the lovely two cats!!
And has nice garden :)
Maybe the bed was too soft for me but other than that, everything was very comfortable! Thank you very much Laurie!!! We enjoyed our stay in New York!"
10962,2040795,20/8/12,2916687,Luis,"Laurie´s place is all about care and details. I flet like home. I have really enjoyed mi time in Brooklyn. This house is awesome and very well located, near to Prospect Park and the aera is full of good restaurents and bars with live music and it is very easy to go to Manhattan by subway. I recommend Laurie´s house for your NYC vacation. Laurie was professional, very friendly and a wonderful host giving recommendations for my stay in Brooklyn. She also led me her bike for enjoying a beatiful day in Governors Island.

Looking forward to returning.

Luis"
10962,2302243,17/9/12,2973639,Ronnie,Laurie was informative as to places to eat in area as well as transportation needs.  Home has a very lived in feel.  Room was comfortable with the use of the air conditioner.  Sharing the bathroom was not a problem as I left early in morning most days.  
10962,2359402,21/9/12,2829819,Liezl,"We had a great stay at Laurie's place - it was perfect for all our needs. Park Slope is a great neighborhood, nice and quiet too, and Laurie's house is close to 3 very convenient subway lines. Laurie was very helpful in telling us where the best local places are for pizza, bagels etc. Not that we ever actually went out for bagels in the end - Laurie had the most amazing bagels, cream cheese and orange juice I have ever tasted!! "
10962,2421384,26/9/12,3436627,Beej,"Laurie is a terrific person. Knowledgeable, helpful, good taste and extremely warm. 

Gorgeous house doesn't go far enough as a description. Comfortable, clean, private and spacious. We had no idea that we could feel so at home in a foreign country. Brooklyn is amazing, the people are friendly and fun and helpful. The trains are all very close. Laurie's coffee maker is awesome. 

It is my opinion that there is no better way to stay in NYC.  

We had an unbelievable time. Simply immaculate!"
10962,2570044,10/10/12,2619301,Seth,"laurie's 140+ glowing reviews can't be wrong! she's got a gorgeous house with a fantastic setup in a perfect location. she's proud to call brooklyn home and is passionate about sharing the things she finds special about her city and her borough. listen to her recommendations; she knows what she's talking about! 

garden/backyard space is virtually unheard of in new york and laurie's got a truly beautiful back patio and garden. take advantage of relaxing out there with your morning coffee if weather permits!

park slope is an adorable neighborhood and a welcome respite from the over-stimulation of manhattan. being so close to so many great restaurants, markets, shops and the park should sell you on this place if nothing else has.

bottom line: if you're looking for an alternative to a standard (Hidden by Airbnb) -type place and want the opportunity to stay with someone who's as invested in you enjoying your trip as you are, laurie's what you're looking for!"
10962,2631552,16/10/12,3401266,Nicole,"Great location conveniently located within 4 blocks of the subway and two stops of transfers, coffee joints, restaurants and even a wonderful patisserie.  Venture a little further by foot or train and find a plethora of boutiques, eats, bars and BAM (a Brooklyn gem!)

Laurie is warm and welcoming as is her lovely home.  Coffee and breakfast snacks were a plus and the conversation was priceless. The shared bath was no problem and had a hair dryer, the house is quiet and the bed was comfortable.  You'll have access to countless maps, area menus and suggestions for things to do and places to go.  Help and smiles are available when you need but never intrusive.  Will stay again next time I return.  Thank you Laurie!"
10962,2784634,2/11/12,3482161,Etsuko,"Laurie treated us like her family during our stay when we got hit by Hurricane Sandy. We felt very protected at her house that never lost power. Park Slope is a wonderful neighborhood to stay and stroll. Lots of great restaurants and shops on 5th and 7th Avenues which are all in walking distance from the house, but still it's very quiet.  We never got bored when we couldn't reach Manhattan. Great organic breakfast foods in the fridge, fancy espresso machine,  and beautiful art work everywhere in the house. Above all, Laurie is a very warm hearted hostess we can count on."
10962,3049918,9/12/12,3778619,Carol,"Laurie's home was the perfect place for my nine days in Brooklyn. I was visiting my daughter/husband/and baby who live just a few blocks away. It was nice to come ""home"" to a quiet/comfy room after a long, busy day. It was also wonderful to have breakfast and coffee every morning. Right after I arrived she texted me to find out what I liked for breakfast. Plus, she has a wonderful espresso machine. Laurie was a great host. We only crossed paths a few times, which was fine, but she keeps in touch to make sure your stay is going well. Thank you Laurie!

Nov./Dec. 2012"
10962,3147420,24/12/12,4146321,Emma,"You would have to be crazy not to stay with Laurie! Five stars is not enough. My fiancée and I had a fantastic time in New York thanks to Laurie. We hadn't done any prior planning when we arrived and she helped us with our itinerary, gave us tips for restaurants and experiences and showed us the REAL soul of New York. When attending a recommended, very special intimate jazz performance in Harlem the person next to us commented it was amazing to see us there because most locals don't even know about it! That is exactly the kind of experience you will get staying with Laurie!
Her home is very clean and comfortable and we felt very welcome there. At the same time you were given plenty of space and freedom to do as you please. Breakfast is indulgently catered. Location is unbeatable and we had NO problems getting back home and felt safe even late at night. Laurie is a generous host and we would love to stay with her again!"
10962,3638249,26/2/13,5118001,Erin,"I had a wonderful, comfortable and educational stay at Laurie's bnb!
The spacious 4 story house is beautiful and has so much character that you just can't spend enough time looking at everything, especially all the art work! The Almond croissants in the morning were delectable and Laurie always has great advice to give about how to get to different places and where to go in Brooklyn to see the best french musician, at a secret little place that not many know about!
Thanks Laurie!"
10962,3736458,10/3/13,4728518,Liss,"Laurie's house is beautiful--open, full of wonderful art and cozy. It is in a safe neighborhood, near the subway and Prospect Park. She was a thoughtful host--I recommend her to anyone."
10962,6043659,28/7/13,2544093,Wouter,"Our stay at Laurie's place was just perfect! We especially enjoyed the daily breakfast, the presence of the cats and the lovely neighbourhood... For more than a week, we felt like real New Yorkers! There's no reason to stay in a hotel ;)"
10962,6710975,22/8/13,7226090,Maria And Karim,"Laurie is more than a Hostess. she is a city guide, a friend and a mother! she took care of us with so much love and she help us move around town with incredible suggestions about places to visit (like the Brooklyn Museum, forget about the MET!) and great places to eat. Her son Peter is always willing to give you a hand and her two cats are so full of love and tenderness. 

The house is great, just as you see it on the photographs, which was a great relief for us. 

we had a great time and we felt at home all the time."
10962,7575494,25/9/13,132323,Barbara,"I had great stay at Laurie's. The apartment is very nice, clean and comfortable. It's walking distance to subway, you can easily get to Manhattan. Wonderful house with very welcoming host."
10962,7701815,30/9/13,8291669,Hannah,"Laurie's home is wonderful.  quiet and clean and comfortable.  She is a wealth of knowledge and fun.  She was very nice/understanding when I let out the cat- but it is not recommended.
"
10962,8588160,6/11/13,9398891,Claas,"Great and quiet neighbourhood, even though it is in the middle of the heart of Brooklyn, very clean and nice atmosphere, terrific breakfast and a great host. Thank you Laurie!!!"
10962,8692164,12/11/13,3472022,Kali,Laurie was an excellent host! It was the perfect location for us to be able to walk everywhere and really enjoy being in Brooklyn. She had great recommendations for places to eat and things to do. We'll definitely be back. Thanks!
10962,8816409,19/11/13,9320356,Barry,"For me Laurie and her house was perfect. Located between the film festival I was attending and the gym, I couldn't have asked for a better location. Plus I got the use of the kitchen so I saved money by cooking for one or two meals a day. There were markets close by and even 99 cent stores for the razors, tooth brush and gym lock I forgot to bring. Laurie lent me an umbrella when I needed it. She's very cool and mothering. I also love her adorable, friendly cats, Batman and Robin. The whole experience was very relaxed and comfortable with that homey and eclectic feeling. There's wonderful art all over the house from her family and friends and a two too narrow creaky staircases which led to my adorable room. I liked the bathroom as well which allowed me good lighting to prepare for my nights out. Laurie also helped me navigate the subways with instruction and maps and recommend her friendly and efficient car service. Nearby is the Brooklyn museum which had the most awesome John Paul Gaultier fashion show and of course there's Manhattan which is incredible for exploring only a subway ride away. I hope to stay there again!"
10962,8895423,25/11/13,5667157,Tessa,"Laurie's home is warm and welcoming and so is Laurie. We liked the relaxed atmosphere, and the delicious croissants and yoghurt / cereal for breakfast every day. The house is in an elegant tree lined street close to the subway, and the cafes, food stores and interesting shops on 5th and 7th avenues. We found good coffee just round the corner at Cafe Regular on 11th st. Loved  the margaritas at Rachel's taqueria, and the jazz duo at Oliviers ...both recommended by Laurie. The F train took us directly to Manhattan. It was ideal to start our time in NY in a more low key way in Park Slope. Thank you Laurie!"
10962,9166152,10/12/13,9876329,Peter And Susan,"We had a perfect four day stay at Laurie's wonderful Park Slope home -- close to the F Train to Manhattan, great restaurants and cafes nearby, and the world's friendliest cats.  Even found the perfect parking space right across the street!  We'll definitely be back."
10962,9275394,17/12/13,9704497,Amelia,"A great space in a great neighborhood, right near 5th ave shops and restaurants.  My stay with Laurie was lovely -- she even made sure I had breakfast every morning before I left her house.  A clean, quiet and sun filled room were perfect after long days spent in the city.  I really enjoyed looking at the beautiful artwork on the walls, too.  Laurie is extremely knowledgable about the city and even had a list of holiday windows she recommended seeing on my trip!  I recommend this place to fellow travelers."
10962,9588565,3/1/14,4913081,Pam,"Laurie was a gracious hostess who not only gave us helpful tips about how to enjoy the New York experience, but also provided fresh bagels and croissants every morning.  The bedroom was clean, the neighborhood environment was quiet and safe, and the bed was very comfortable.  We stayed on the top floor of her home and shared a bath with a lovely woman and her daughter visiting from the Netherlands.  Staying with Laurie was one of the highlights of our holiday trip to New York!"
10962,9884862,17/1/14,3931764,Prue,"Croissants, cats and comfy bed. Laurie promises the best almond croissants you've ever tasted and she delivers. Batman and Robin, the cats, will nap with you if desired. My room, overlooking the garden, had one of those foam tops so I sank into it as if embraced. Great coffee on tap. Sun pouring in through the windows overlooking the garden. Some great suggestions from Laurie - things you wouldn't find on your own. Short walk to the subway. Quiet street near lots of cafes and shops. "
10962,10530138,24/2/14,9500970,Hiten,"Laurie is friendly, kind, and an great host. I was there for work and felt completely at ease going in and out as I pleased. It was great having an opportunity to communicate and chat with the other guests from Germany and the USA. Location is awesome. Room has everything you need. 

The bagels with cream cheese were awesome. "
10962,11221267,25/3/14,8629481,Peter,"Laurie and Chavi made us feel very welcome, and the room was perfectly situated for a trip to Brooklyn. We were out nearly all of the time so did not make much use of the breakfast, but it was great to know it was available, and the whole place was very homey - a real find in Brooklyn. In particular, given the extreme weather, the room was warm, the beds were clean and comfy and the cats very welcoming too. Would recommend this room to anyone who wants a home from home experience."
10962,11888271,18/4/14,12024949,Christof,"Laurie she's direct and natural.. she's a good hOst ! her house in Park slOpe ,Brooklyn is really good for mind ..colors and many drawings with sun ! and a nice garden with coffee tables ...and also two cute cats ! Batman and Robin to save us in case of disaster ! thank you Laurie for this nice week in yOur lOvely hOme  !"
10962,13239926,23/5/14,2987312,Anne-Marie,"We hebben genoten van de warme gastvrijheid van Laurie! Ze maakte tijd voor ons en haar tips hebben zeker bijgedragen aan ons heerlijke verblijf in 'the Big Apple'. Het huis staat in een prima buurt, vlakbij winkels, restaurants en metro. Wij (twee vrouwen) voelden ons veilig in de buurt en gingen dus ook zonder problemen 's avonds nog op pad voor een restaurantbezoek. Vervoer vanuit JFK naar het huis van Laurie is een dingetje. Shuttlediensten rijden niet naar Brooklyn. Openbaar vervoer vonden wij vanwege het overstappen met koffers geen goed plan. Taxibedrijf Eastern wordt door Laurie aanbevolen. Echter, je kunt alleen vooraf reserveren als je een mobiel met USA-nummer hebt. Bleef voor ons de Yellow Cab over. De Yellow Cab die wij namen gaf $62 aan op de meter, veel meer dan het vaste tarief van $35 van Eastern. Oplossing: bel als je op JFK aankomt met een public phone gratis naar Eastern via (Phone number hidden by Airbnb) . Dan zou een taxi na ongeveer 20 minuten arriveren. Weer even bellen als het wat langer duurt. Wel goed aangeven waar je staat :-). Verder adviseer ik de minder mobiele gasten het appartement te huren in de souterrain. De andere twee kamers zijn namelijk op zolder en daarvoor moet je 2,5 flinke steile trappen op. Alles bij elkaar zijn we erg enthousiast over ons verblijf bij Laurie: we komen graag terug!"
10962,13728704,2/6/14,15499689,Colette,The reservation was canceled 66 days before arrival. This is an automated posting.
10962,15930443,18/7/14,17527117,Beatriz,"Fue una buena experiencia. La habitación y el baño estaban muy cómodos y limpios. La señora fue muy querida dando la información del sector. Es un sitio muy tranquilo y está muy cerca del Metro y de Manhattan. Ella fue muy gentil en las mañanas al ofrecernos un delicioso café con croissants y frutas.
Muchas gracias Laurie.

"
10962,16937075,4/8/14,18246466,Verena,"We had a great time at Laurie's house. She is very friendly and welcoming, gives lots of helpful suggestions and offers some fine breakfast. The cats Batman and Robin are very hospitable, too. The house is very comfortable and clean, and the neighborhood is nice and safe. Make sure to check out the childrenbooks illustrated by Steven Kellogg!"
10962,18738836,31/8/14,10756996,Bettina Freischem,"Ich habe zwei Wochen bei Laurie gewohnt und die Zeit dort sehr genossen.
Es ist ein wunderbares, altes gemütliches Haus in Brooklyn, mit vielen Kunstwerken ( auch von ihrem Vater, der ein bekannter Kinderbuch-Illustrator war ) und unzähligen Büchern.
Die Nachbarschaft ist freundlich und schön und zur Subway nach Manhattan sind es nur wenige Schritte.
Laurie ist bestens informiert über alles, was in New York vor sich geht und gibt einem tolle Tips.
Bei meinem nächsten Aufenthalt in New York werde ich auf jeden Fall gerne zu Laurie zurückkehren."
10962,19510322,14/9/14,8629844,David,The location is great for doing things in Brooklyn. We were warmly greeted and found the accommodations very comfortable. The shared bath on our floor was with just 1 other person. We slept well and it was easy to help ourselves to breakfast on our early schedule. We enjoyed visiting with Laurie and her assistant. We anticipate on staying here again in the spring.
10962,21118545,12/10/14,12664843,Rob,"We hebben een fijne tijd gehad in New York/Brooklyn. Het mooie huis van Laurie ligt in een rustige buurt met volop restaurantjes op loopafstand. De subway is binnen 10 minuten te bereiken. Tevens is er een mooi park in de buurt. De twee persoonskamer met gedeelde badkamer was prima. Groot genoeg voor twee personen. Ontbijt konden we zelf maken en was heerlijk met croissants, zoete broodjes, yoghurt, gewoon brood en fruit.
Laurie was erg behulpzaam en had vele goede tips over New York en Brooklyn. En de poezen waren gezellig aanwezig."
10962,21623449,20/10/14,1109531,Mel + Mike,"Laurie was awesome! Gave great directions, was communicative and honest about the place. The room was as described and the beds were comfy. The neighbourhood is beautiful and has a lot of cute restaurants, shops and dwellings. "
10962,22246547,2/11/14,4016181,Charlotte,"The perfect experience: very clean (amazing shower- hot and powerful), very well situated, extremely generous host, very beautiful home. We feel already a bit nostalgic, loved the cats, the garden, the delicious teas and enormous toasts for breakfast. Also, not only will Laurie happily explain how to get around, but she will provide excellent addresses for food and good tips for cultural outtings. Full library of New York magazines, guides, as well as lots of flyers to guide you around this very nice area and generally NYC. She really does a lot to help you and it makes it so unique. So cool about the open flexible check-in check-out time: no arrival time plus we could leave our bags for the day of our departure and , and it helped a lot. Thank you for everything Laurie! "
10962,22521691,9/11/14,16991619,Isabel,"We had a great week at Lauries. The house was very homey and the bedroom very comfortable.  Laurie also provides some breakfast in the mornings, to fuel up for a days sightseeing. The two cats will also be there to keep you company! 

Brooklyn is a great place to visit and you could easily spend a week alone just seeing that district. Luckily Laurie was able to provide us with some great suggestions which were well worth listening to! 

The house is close to great bars and restaurants on 5th ave and a number of subway lines only a few minutes walk away.  We were lucky enough to catch the nyc marathon whilst we were there and enjoyed the rest of the city too! 

Thanks Laurie for a great trip! "
10962,23555981,4/12/14,6177790,Claudia,"I booked this pretty place for four nights and ended up staying five.  I really enjoyed myself there and felt very comfortable.  Laurie was very accommodating while my plans kept changing--first there were two of us coming, then just one, then whoops, two for a while, just one for the rest, etc.  The house looks exactly as depicted--pretty, full of light, full of color, and full of interesting things collected with an artist's eye.  I really enjoyed the illustrations from famous children's book authors, including Laurie's own father.  The bed was very comfortable, the water pressure great, everything clean and nicely thought out.  Laurie is very interesting and I really enjoyed my conversations with her.  Oh and the house is just a few blocks to the subways that go into Manhattan quickly and easily.  There is also lots to explore in the pretty neighborhood (good food too, which Chavi and Laurie can point you toward).  I ended up sleeping the extra night in the downstairs garden apartment--also very comfortable and inviting.  I was ready to move in.  I would definitely go back to Laurie's house.  I felt like a happy houseguest staying with interesting friends."
10962,23895412,14/12/14,21555365,Luc,"The house is absolutely stunning, tastefully arranged, with plenty of space, natural light and tons of character. A true home away from home.

South Slope is a beautiful and quiet, historic residential neighbourhood and a pleasure to walk about even in gloomy weather, of which we unfortunately got a fair share. This is unavoidable this time of the year though - a clear incentive to come back when it gets warmer!

Laurie was a wonderful host. She provided us with a variety of suggestions and advice regarding our sightseeing choices and - it must be said - we owe a great part of our most unforgettable memories (live music in particular) to Laurie's local knowledge - and her willingness to share it!

I would definitely recommend Laurie's place to anyone looking for a NYC experience with a homely touch."
10962,25024966,5/1/15,23356482,Cheryl,Our stay with Laurie had been a very pleasant one. Laurie was very friendly and helpful in recommending places to visit and eat. She was also very kind to prepare breakfast for us during our stay. We had a great time and will definitely visit Brooklyn again!
10962,26552117,15/2/15,4716894,Katharina,"This a great place in a great neighbourhood. It's easy to get around and Park Slope itself is great. Laurie has a lot of great tips on where to go and how to get there. The two cats are so cute and really made my day. If you are staying in one of the rooms, keep in mind that the bathroom is shared with the other guest and that the kitchen is shared with Laurie.  "
10962,31428702,5/5/15,27490808,Daniel,"Bon accueil à Brooklyn, maison très agréable correspondant à la description.Nous nous y sommes sentis à l'aise dès notre arrivée. Le quartier est calme et il y a à proximité de la maison magasins et restaurants dans la 5éme avenue. Séjour très plaisant à Brooklyn."
10962,31770153,10/5/15,8948649,Charlette,"Magnifique accueil de la part de Laurie qui nous a ouvert sa maison et son jardin pour un séjour d'une semaine dans Brooklyn. Une personne rare, généreuse et engagée. Manhattan vu de Brooklyn est une révélation depuis les magnifiques promenades aménagée. Les quartiers tous tellement différents et intéressants et ce havre de paix qu'est la maison où il fait bon se retirer et prendre de généreux petits déjeuners dans le patio et le jardin...merci Laurie"
10962,32181272,15/5/15,19160302,Forrest,My girlfriend and I had a lovely stay at Laurie's place. Beautiful home with a nice back garden.  It's a great neighborhood and Laurie has great restaurant recommendations!  Just a couple blocks from the subway. We would stay again!
10962,32676721,20/5/15,494291,Sophia,"Laurie is an excellent host! The neighbourhood is great, close to a number of amenities including the subway. Laurie has a beautiful home and provided us with everything we needed, including helping us into her home when we arrived very late at night.
Breakfasts were delicious and the water pressure is fantastic. Laurie also helped us supplement our trip with great suggestions for sites to visit, things to do, and where to eat. "
